time,fxrv_innov_usd_63d
2018-03-31 00:00:00+00:00,0.0012018889895268892
2018-04-30 00:00:00+00:00,0.009229303249843834
2018-05-31 00:00:00+00:00,0.0012002951882508217
2018-06-30 00:00:00+00:00,0.0
2018-07-31 00:00:00+00:00,-2.5705822835231373e-05
2018-08-31 00:00:00+00:00,-0.00039925068463986246
2018-09-30 00:00:00+00:00,-3.763147084301366e-05
2018-10-31 00:00:00+00:00,0.001062766848774599
2018-11-30 00:00:00+00:00,-0.0012632380470934956
2018-12-31 00:00:00+00:00,0.0002602385729337797
2019-01-31 00:00:00+00:00,-0.007104446695460398
2019-02-28 00:00:00+00:00,0.005052146023922566
2019-03-31 00:00:00+00:00,0.0
2019-04-30 00:00:00+00:00,0.0
2019-05-31 00:00:00+00:00,0.0
2019-06-30 00:00:00+00:00,0.0
2019-07-31 00:00:00+00:00,0.004182150174424137
2019-08-31 00:00:00+00:00,0.0020669055921531676
2019-09-30 00:00:00+00:00,0.002571775129388998
2019-10-31 00:00:00+00:00,-0.006257442041562755
2019-11-30 00:00:00+00:00,0.0
2019-12-31 00:00:00+00:00,0.0
2020-01-31 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,-0.0009330226786785634
2020-03-31 00:00:00+00:00,0.013320667907345651
2020-04-30 00:00:00+00:00,-0.007091027779446923
2020-05-31 00:00:00+00:00,-0.003690726663121202
2020-06-30 00:00:00+00:00,-0.01138929816420331
2020-07-31 00:00:00+00:00,0.0
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-30 00:00:00+00:00,-0.000414548860232955
2020-12-31 00:00:00+00:00,0.0
2021-01-31 00:00:00+00:00,-8.432297020055657e-05
2021-02-28 00:00:00+00:00,0.0003841613850641412
2021-03-31 00:00:00+00:00,0.00647619919705722
2021-04-30 00:00:00+00:00,-0.0010345266306528433
2021-05-31 00:00:00+00:00,-0.0015293617327283293
2021-06-30 00:00:00+00:00,0.0
2021-07-31 00:00:00+00:00,0.00012252653774758038
2021-08-31 00:00:00+00:00,-0.00043362949064496004
2021-09-30 00:00:00+00:00,-0.0007077580840477715
2021-10-31 00:00:00+00:00,0.00022757653693239455
2021-11-30 00:00:00+00:00,-9.658197325779216e-05
2021-12-31 00:00:00+00:00,-0.0016510998210098604
2022-01-31 00:00:00+00:00,0.0014083808665699138
2022-02-28 00:00:00+00:00,-0.004409159031958598
2022-03-31 00:00:00+00:00,0.0006256075974833131
2022-04-30 00:00:00+00:00,0.02680379788897813
2022-05-31 00:00:00+00:00,-0.006538217362768606
2022-06-30 00:00:00+00:00,0.015089870077907408
2022-07-31 00:00:00+00:00,-0.0012217138733005006
2022-08-31 00:00:00+00:00,0.004042803613715451
2022-09-30 00:00:00+00:00,-0.006100542716831914
2022-10-31 00:00:00+00:00,-0.0005493074407828535
2022-11-30 00:00:00+00:00,-0.020408605958084913
2022-12-31 00:00:00+00:00,-0.00904205804435576
2023-01-31 00:00:00+00:00,0.0
2023-02-28 00:00:00+00:00,0.0
2023-03-31 00:00:00+00:00,0.0
2023-04-30 00:00:00+00:00,0.0
2023-05-31 00:00:00+00:00,0.0
2023-06-30 00:00:00+00:00,0.0
2023-07-31 00:00:00+00:00,0.0
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,0.0
2023-10-31 00:00:00+00:00,0.0
2023-11-30 00:00:00+00:00,-0.002283022686899505
2023-12-31 00:00:00+00:00,-0.012983415005549337
2024-01-31 00:00:00+00:00,0.008686208139319085
2024-02-29 00:00:00+00:00,0.0
2024-03-31 00:00:00+00:00,0.0
2024-04-30 00:00:00+00:00,0.0
2024-05-31 00:00:00+00:00,-0.0004803885932748164
2024-06-30 00:00:00+00:00,-0.0011337034768106324
2024-07-31 00:00:00+00:00,0.0
2024-08-31 00:00:00+00:00,-0.0017539882571752097
2024-09-30 00:00:00+00:00,-0.005052658567516133
2024-10-31 00:00:00+00:00,0.020512267331248557
2024-11-30 00:00:00+00:00,0.0062492217098693015
2024-12-31 00:00:00+00:00,0.0023430982403334077
2025-01-31 00:00:00+00:00,-4.263541624527356e-05
2025-02-28 00:00:00+00:00,-0.00456112154795385
2025-03-31 00:00:00+00:00,-0.00460954853820339
2025-04-30 00:00:00+00:00,-0.018391267912332254
2025-05-31 00:00:00+00:00,-0.0020928934949371314
2025-06-30 00:00:00+00:00,-0.010157278865350339
2025-07-31 00:00:00+00:00,0.0007910595332902837
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.0
2025-10-31 00:00:00+00:00,0.0
2025-11-30 00:00:00+00:00,0.0
2025-12-31 00:00:00+00:00,0.0
2026-01-31 00:00:00+00:00,-0.00015185842704423802
2026-02-28 00:00:00+00:00,0.0025970361726634916
2026-03-31 00:00:00+00:00,0.011835441490729792
2026-04-30 00:00:00+00:00,-0.010721687803962321
2026-05-31 00:00:00+00:00,0.00012026835044220974
2026-06-30 00:00:00+00:00,0.0
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
