time,ppp_xs_60m
2018-04-30 00:00:00+00:00,0.009896633755531514
2018-05-31 00:00:00+00:00,0.0041214875291581965
2018-06-30 00:00:00+00:00,-0.0066169045234345525
2018-07-31 00:00:00+00:00,0.0005812859180971408
2018-08-31 00:00:00+00:00,-0.012013166709759715
2018-09-30 00:00:00+00:00,0.0042356245659478375
2018-10-31 00:00:00+00:00,0.0029191924430782556
2018-11-30 00:00:00+00:00,0.009871555491193673
2018-12-31 00:00:00+00:00,-0.01158462355012746
2019-01-31 00:00:00+00:00,0.018114375773629288
2019-02-28 00:00:00+00:00,0.00433902967581834
2019-03-31 00:00:00+00:00,-0.004615851485548772
2019-04-30 00:00:00+00:00,0.004328533288397551
2019-05-31 00:00:00+00:00,-0.014515398846131289
2019-06-30 00:00:00+00:00,-0.0001146789025734396
2019-07-31 00:00:00+00:00,-0.0024871173007120495
2019-08-31 00:00:00+00:00,-0.00447634309819589
2019-09-30 00:00:00+00:00,0.009571692854655867
2019-10-31 00:00:00+00:00,0.01153767940402628
2019-11-30 00:00:00+00:00,-0.00024962849106424656
2019-12-31 00:00:00+00:00,0.011547861455680763
2020-01-31 00:00:00+00:00,-0.01964039967134934
2020-02-29 00:00:00+00:00,-0.009629503291945118
2020-03-31 00:00:00+00:00,-0.03519107142153133
2020-04-30 00:00:00+00:00,0.022578031077943095
2020-05-31 00:00:00+00:00,0.009209027258074709
2020-06-30 00:00:00+00:00,0.016365867805702594
2020-07-31 00:00:00+00:00,0.002103803115793834
2020-08-31 00:00:00+00:00,0.006516899831804812
2020-09-30 00:00:00+00:00,-0.00489417785685442
2020-10-31 00:00:00+00:00,-0.0018953163493414804
2020-11-30 00:00:00+00:00,0.018666411429692165
2020-12-31 00:00:00+00:00,0.00898730268941672
2021-01-31 00:00:00+00:00,0.004193173320676591
2021-02-28 00:00:00+00:00,0.016711561805074826
2021-03-31 00:00:00+00:00,0.002255782816376506
2021-04-30 00:00:00+00:00,-0.0016401583803512532
2021-05-31 00:00:00+00:00,-0.009747014613995852
2021-06-30 00:00:00+00:00,0.0023023899222531785
2021-07-31 00:00:00+00:00,-0.004963800047777078
2021-08-31 00:00:00+00:00,0.0061545159375338
2021-09-30 00:00:00+00:00,0.0014805750229414105
2021-10-31 00:00:00+00:00,0.009133921148740454
2021-11-30 00:00:00+00:00,-0.013564829607208728
2021-12-31 00:00:00+00:00,0.0010790356287988523
2022-01-31 00:00:00+00:00,-0.013210476823000361
2022-02-28 00:00:00+00:00,0.005622274414545103
2022-03-31 00:00:00+00:00,0.011771399250511294
2022-04-30 00:00:00+00:00,-0.0103855642187346
2022-05-31 00:00:00+00:00,-0.0018731194707675147
2022-06-30 00:00:00+00:00,-0.01301056760493191
2022-07-31 00:00:00+00:00,-0.0063284205057092535
2022-08-31 00:00:00+00:00,0.002503778080130914
2022-09-30 00:00:00+00:00,-0.00514287595490126
2022-10-31 00:00:00+00:00,0.017504782406475572
2022-11-30 00:00:00+00:00,0.010884624872626203
2022-12-31 00:00:00+00:00,0.005620933477617385
2023-01-31 00:00:00+00:00,0.00820238980096022
2023-02-28 00:00:00+00:00,-0.004983666825171151
2023-03-31 00:00:00+00:00,0.009587994491654372
2023-04-30 00:00:00+00:00,-0.002702581072451249
2023-05-31 00:00:00+00:00,-0.007225643806963
2023-06-30 00:00:00+00:00,-0.0025740744123979864
2023-07-31 00:00:00+00:00,0.0007375475691142608
2023-08-31 00:00:00+00:00,-0.008544183337761413
2023-09-30 00:00:00+00:00,0.005718433821156221
2023-10-31 00:00:00+00:00,-0.008709724290206888
2023-11-30 00:00:00+00:00,0.01007184491849289
2023-12-31 00:00:00+00:00,-0.00033223577818441985
2024-01-31 00:00:00+00:00,-0.006208929164091215
2024-02-29 00:00:00+00:00,0.0033530282089373475
2024-03-31 00:00:00+00:00,0.002592671154705295
2024-04-30 00:00:00+00:00,0.0031295981736989553
2024-05-31 00:00:00+00:00,0.009760296285599379
2024-06-30 00:00:00+00:00,0.0008744804720959287
2024-07-31 00:00:00+00:00,-0.020831182178479235
2024-08-31 00:00:00+00:00,0.0029613632314799965
2024-09-30 00:00:00+00:00,-0.0017997732481551676
2024-10-31 00:00:00+00:00,-0.008030898237182171
2024-11-30 00:00:00+00:00,0.004822059912254151
2024-12-31 00:00:00+00:00,-0.008309492875648306
2025-01-31 00:00:00+00:00,0.0015293880074775945
2025-02-28 00:00:00+00:00,-0.005686930877138452
2025-03-31 00:00:00+00:00,-0.007940555410418493
2025-04-30 00:00:00+00:00,-0.005662626548744609
2025-05-31 00:00:00+00:00,-0.0038921864848926457
2025-06-30 00:00:00+00:00,-0.009838790111011408
2025-07-31 00:00:00+00:00,0.00016181905860102042
2025-08-31 00:00:00+00:00,-0.0022623369362039236
2025-09-30 00:00:00+00:00,-0.006733274829521463
2025-10-31 00:00:00+00:00,-0.001156488575076331
2025-11-30 00:00:00+00:00,0.0011182452435360979
2025-12-31 00:00:00+00:00,0.0030301836437827134
2026-01-31 00:00:00+00:00,-0.0033468826363758364
2026-02-28 00:00:00+00:00,-0.002827721853673637
2026-03-31 00:00:00+00:00,0.003941114518561717
2026-04-30 00:00:00+00:00,0.0041765814266543355
2026-05-31 00:00:00+00:00,-0.004838644440923079
2026-06-30 00:00:00+00:00,0.0025144838362041178
2026-07-31 00:00:00+00:00,0.0041229828169828675
2026-08-31 00:00:00+00:00,0.0032782178357531055
2026-09-30 00:00:00+00:00,0.0015089651067849985
