date,gpr
1985-01-01 00:00:00+00:00,
1985-01-02 00:00:00+00:00,230.0394287109375
1985-01-03 00:00:00+00:00,115.67697143554688
1985-01-04 00:00:00+00:00,97.42845916748048
1985-01-05 00:00:00+00:00,157.36663818359375
1985-01-06 00:00:00+00:00,81.36131286621094
1985-01-07 00:00:00+00:00,167.3013916015625
1985-01-08 00:00:00+00:00,105.3128433227539
1985-01-09 00:00:00+00:00,87.40283966064453
1985-01-10 00:00:00+00:00,121.40300750732422
1985-01-11 00:00:00+00:00,140.62786865234375
1985-01-12 00:00:00+00:00,94.85326385498048
1985-01-13 00:00:00+00:00,95.55484008789062
1985-01-14 00:00:00+00:00,91.78398895263672
1985-01-15 00:00:00+00:00,211.6362762451172
1985-01-16 00:00:00+00:00,97.16864776611328
1985-01-17 00:00:00+00:00,106.32933807373048
1985-01-18 00:00:00+00:00,54.68861770629883
1985-01-19 00:00:00+00:00,111.21331024169922
1985-01-20 00:00:00+00:00,51.59762954711914
1985-01-21 00:00:00+00:00,77.84101867675781
1985-01-22 00:00:00+00:00,138.4081268310547
1985-01-23 00:00:00+00:00,51.75886917114258
1985-01-24 00:00:00+00:00,124.84551239013672
1985-01-25 00:00:00+00:00,83.65069580078125
1985-01-26 00:00:00+00:00,70.1815185546875
1985-01-27 00:00:00+00:00,54.12692642211914
1985-01-28 00:00:00+00:00,63.70322799682617
1985-01-29 00:00:00+00:00,101.4992904663086
1985-01-30 00:00:00+00:00,76.81316375732422
1985-01-31 00:00:00+00:00,16.15886688232422
1985-02-01 00:00:00+00:00,111.48065185546876
1985-02-02 00:00:00+00:00,106.6113739013672
1985-02-03 00:00:00+00:00,119.37181091308594
1985-02-04 00:00:00+00:00,112.1636962890625
1985-02-05 00:00:00+00:00,80.3587875366211
1985-02-06 00:00:00+00:00,174.88711547851562
1985-02-07 00:00:00+00:00,124.2212905883789
1985-02-08 00:00:00+00:00,130.9619903564453
1985-02-09 00:00:00+00:00,147.8824920654297
1985-02-10 00:00:00+00:00,123.83430480957033
1985-02-11 00:00:00+00:00,133.9915008544922
1985-02-12 00:00:00+00:00,139.1835174560547
1985-02-13 00:00:00+00:00,153.86244201660156
1985-02-14 00:00:00+00:00,109.63581848144533
1985-02-15 00:00:00+00:00,80.20745086669922
1985-02-16 00:00:00+00:00,83.9590835571289
1985-02-17 00:00:00+00:00,63.09653091430664
1985-02-18 00:00:00+00:00,68.30036163330078
1985-02-19 00:00:00+00:00,128.75704956054688
1985-02-20 00:00:00+00:00,100.10506439208984
1985-02-21 00:00:00+00:00,64.5904541015625
1985-02-22 00:00:00+00:00,85.59606170654297
1985-02-23 00:00:00+00:00,157.74131774902344
1985-02-24 00:00:00+00:00,200.44200134277344
1985-02-25 00:00:00+00:00,91.59173583984376
1985-02-26 00:00:00+00:00,100.12799072265624
1985-02-27 00:00:00+00:00,125.18424224853516
1985-02-28 00:00:00+00:00,120.7313995361328
1985-03-01 00:00:00+00:00,144.7238311767578
1985-03-02 00:00:00+00:00,146.57379150390625
1985-03-03 00:00:00+00:00,149.52561950683594
1985-03-04 00:00:00+00:00,77.75981140136719
1985-03-05 00:00:00+00:00,82.60767364501953
1985-03-06 00:00:00+00:00,137.30850219726562
1985-03-07 00:00:00+00:00,179.05772399902344
1985-03-08 00:00:00+00:00,132.50270080566406
1985-03-09 00:00:00+00:00,91.80326080322266
1985-03-10 00:00:00+00:00,90.1378936767578
1985-03-11 00:00:00+00:00,119.37181091308594
1985-03-12 00:00:00+00:00,129.7350311279297
1985-03-13 00:00:00+00:00,232.9149169921875
1985-03-14 00:00:00+00:00,183.1834716796875
1985-03-15 00:00:00+00:00,177.458984375
1985-03-16 00:00:00+00:00,138.34390258789062
1985-03-17 00:00:00+00:00,194.8569183349609
1985-03-18 00:00:00+00:00,42.65108489990234
1985-03-19 00:00:00+00:00,124.33229064941406
1985-03-20 00:00:00+00:00,139.11045837402344
1985-03-21 00:00:00+00:00,136.23114013671875
1985-03-22 00:00:00+00:00,118.58834075927734
1985-03-23 00:00:00+00:00,102.7765655517578
1985-03-24 00:00:00+00:00,98.71890258789062
1985-03-25 00:00:00+00:00,79.82090759277344
1985-03-26 00:00:00+00:00,75.62940216064453
1985-03-27 00:00:00+00:00,95.38807678222656
1985-03-28 00:00:00+00:00,135.93690490722656
1985-03-29 00:00:00+00:00,145.02024841308594
1985-03-30 00:00:00+00:00,86.9967269897461
1985-03-31 00:00:00+00:00,142.69522094726562
1985-04-01 00:00:00+00:00,70.31393432617188
1985-04-02 00:00:00+00:00,90.2606964111328
1985-04-03 00:00:00+00:00,79.05889129638672
1985-04-04 00:00:00+00:00,88.79047393798828
1985-04-05 00:00:00+00:00,155.718994140625
1985-04-06 00:00:00+00:00,95.55484008789062
1985-04-07 00:00:00+00:00,179.05772399902344
1985-04-08 00:00:00+00:00,57.53839492797852
1985-04-09 00:00:00+00:00,149.37307739257812
1985-04-10 00:00:00+00:00,96.71730041503906
1985-04-11 00:00:00+00:00,92.4437484741211
1985-04-12 00:00:00+00:00,115.97611236572266
1985-04-13 00:00:00+00:00,81.25166320800781
1985-04-14 00:00:00+00:00,29.228540420532227
1985-04-15 00:00:00+00:00,53.42850875854492
1985-04-16 00:00:00+00:00,45.75369644165039
1985-04-17 00:00:00+00:00,135.51412963867188
1985-04-18 00:00:00+00:00,91.42967987060548
1985-04-19 00:00:00+00:00,77.52818298339844
1985-04-20 00:00:00+00:00,37.08098220825195
1985-04-21 00:00:00+00:00,105.83283996582033
1985-04-22 00:00:00+00:00,38.25135803222656
1985-04-23 00:00:00+00:00,50.96258163452149
1985-04-24 00:00:00+00:00,135.0447235107422
1985-04-25 00:00:00+00:00,96.33865356445312
1985-04-26 00:00:00+00:00,136.23114013671875
1985-04-27 00:00:00+00:00,53.620697021484375
1985-04-28 00:00:00+00:00,71.56781768798828
1985-04-29 00:00:00+00:00,41.842960357666016
1985-04-30 00:00:00+00:00,74.1619644165039
1985-05-01 00:00:00+00:00,101.5645751953125
1985-05-02 00:00:00+00:00,88.7294921875
1985-05-03 00:00:00+00:00,164.911376953125
1985-05-04 00:00:00+00:00,106.85701751708984
1985-05-05 00:00:00+00:00,110.41893005371094
1985-05-06 00:00:00+00:00,110.63585662841795
1985-05-07 00:00:00+00:00,110.7027816772461
1985-05-08 00:00:00+00:00,130.75924682617188
1985-05-09 00:00:00+00:00,98.46273040771484
1985-05-10 00:00:00+00:00,106.85701751708984
1985-05-11 00:00:00+00:00,87.50179290771484
1985-05-12 00:00:00+00:00,48.71422958374024
1985-05-13 00:00:00+00:00,85.30216979980469
1985-05-14 00:00:00+00:00,97.68965911865234
1985-05-15 00:00:00+00:00,108.1024398803711
1985-05-16 00:00:00+00:00,88.42582702636719
1985-05-17 00:00:00+00:00,96.10931396484376
1985-05-18 00:00:00+00:00,142.40945434570312
1985-05-19 00:00:00+00:00,92.30064392089844
1985-05-20 00:00:00+00:00,95.18872833251952
1985-05-21 00:00:00+00:00,108.74591064453124
1985-05-22 00:00:00+00:00,110.15664672851562
1985-05-23 00:00:00+00:00,139.3135986328125
1985-05-24 00:00:00+00:00,115.87171173095705
1985-05-25 00:00:00+00:00,92.93777465820312
1985-05-26 00:00:00+00:00,71.78939056396484
1985-05-27 00:00:00+00:00,83.9590835571289
1985-05-28 00:00:00+00:00,97.42845916748048
1985-05-29 00:00:00+00:00,121.72164916992188
1985-05-30 00:00:00+00:00,54.866546630859375
1985-05-31 00:00:00+00:00,86.29936218261719
1985-06-01 00:00:00+00:00,107.0601806640625
1985-06-02 00:00:00+00:00,72.01234436035156
1985-06-03 00:00:00+00:00,85.85488891601562
1985-06-04 00:00:00+00:00,120.02056121826172
1985-06-05 00:00:00+00:00,77.9427719116211
1985-06-06 00:00:00+00:00,103.98194122314452
1985-06-07 00:00:00+00:00,99.94815826416016
1985-06-08 00:00:00+00:00,114.4586410522461
1985-06-09 00:00:00+00:00,84.3966293334961
1985-06-10 00:00:00+00:00,71.08514404296875
1985-06-11 00:00:00+00:00,148.19381713867188
1985-06-12 00:00:00+00:00,106.12345123291016
1985-06-13 00:00:00+00:00,120.8447494506836
1985-06-14 00:00:00+00:00,128.8936767578125
1985-06-15 00:00:00+00:00,112.62730407714844
1985-06-16 00:00:00+00:00,114.9471435546875
1985-06-17 00:00:00+00:00,125.14144897460938
1985-06-18 00:00:00+00:00,133.57127380371094
1985-06-19 00:00:00+00:00,258.3194885253906
1985-06-20 00:00:00+00:00,165.62838745117188
1985-06-21 00:00:00+00:00,246.38934326171875
1985-06-22 00:00:00+00:00,213.7140350341797
1985-06-23 00:00:00+00:00,158.21218872070312
1985-06-24 00:00:00+00:00,147.05323791503906
1985-06-25 00:00:00+00:00,230.5137176513672
1985-06-26 00:00:00+00:00,205.65830993652344
1985-06-27 00:00:00+00:00,170.8864288330078
1985-06-28 00:00:00+00:00,204.29933166503903
1985-06-29 00:00:00+00:00,198.24246215820312
1985-06-30 00:00:00+00:00,188.6905670166016
1985-07-01 00:00:00+00:00,182.4101104736328
1985-07-02 00:00:00+00:00,255.46795654296875
1985-07-03 00:00:00+00:00,222.37142944335935
1985-07-04 00:00:00+00:00,142.7183380126953
1985-07-05 00:00:00+00:00,180.03085327148438
1985-07-06 00:00:00+00:00,139.3902130126953
1985-07-07 00:00:00+00:00,123.51947784423828
1985-07-08 00:00:00+00:00,75.8603286743164
1985-07-09 00:00:00+00:00,112.2904281616211
1985-07-10 00:00:00+00:00,153.02622985839844
1985-07-11 00:00:00+00:00,197.0864105224609
1985-07-12 00:00:00+00:00,150.91424560546875
1985-07-13 00:00:00+00:00,174.68618774414062
1985-07-14 00:00:00+00:00,165.078125
1985-07-15 00:00:00+00:00,108.72760772705078
1985-07-16 00:00:00+00:00,136.8022003173828
1985-07-17 00:00:00+00:00,108.47199249267578
1985-07-18 00:00:00+00:00,90.34275817871094
1985-07-19 00:00:00+00:00,122.97234344482422
1985-07-20 00:00:00+00:00,104.26968383789062
1985-07-21 00:00:00+00:00,63.216941833496094
1985-07-22 00:00:00+00:00,53.28527069091797
1985-07-23 00:00:00+00:00,133.73719787597656
1985-07-24 00:00:00+00:00,167.1958465576172
1985-07-25 00:00:00+00:00,145.2084503173828
1985-07-26 00:00:00+00:00,81.19038391113281
1985-07-27 00:00:00+00:00,82.40218353271484
1985-07-28 00:00:00+00:00,107.62855529785156
1985-07-29 00:00:00+00:00,125.00255584716795
1985-07-30 00:00:00+00:00,120.96454620361328
1985-07-31 00:00:00+00:00,124.10195922851562
1985-08-01 00:00:00+00:00,106.5445785522461
1985-08-02 00:00:00+00:00,140.7606658935547
1985-08-03 00:00:00+00:00,75.09599304199219
1985-08-04 00:00:00+00:00,57.11323547363281
1985-08-05 00:00:00+00:00,60.365699768066406
1985-08-06 00:00:00+00:00,62.501277923583984
1985-08-07 00:00:00+00:00,116.63970947265624
1985-08-08 00:00:00+00:00,95.38807678222656
1985-08-09 00:00:00+00:00,42.03765869140625
1985-08-10 00:00:00+00:00,95.78508758544922
1985-08-11 00:00:00+00:00,64.5305404663086
1985-08-12 00:00:00+00:00,44.865478515625
1985-08-13 00:00:00+00:00,120.62571716308594
1985-08-14 00:00:00+00:00,76.640380859375
1985-08-15 00:00:00+00:00,101.0877456665039
1985-08-16 00:00:00+00:00,53.3056869506836
1985-08-17 00:00:00+00:00,59.28532791137695
1985-08-18 00:00:00+00:00,79.58120727539062
1985-08-19 00:00:00+00:00,72.8036880493164
1985-08-20 00:00:00+00:00,104.4075698852539
1985-08-21 00:00:00+00:00,83.43999481201172
1985-08-22 00:00:00+00:00,167.72494506835938
1985-08-23 00:00:00+00:00,108.1024398803711
1985-08-24 00:00:00+00:00,72.01234436035156
1985-08-25 00:00:00+00:00,63.70322799682617
1985-08-26 00:00:00+00:00,22.083786010742188
1985-08-27 00:00:00+00:00,70.293212890625
1985-08-28 00:00:00+00:00,112.2904281616211
1985-08-29 00:00:00+00:00,77.75981140136719
1985-08-30 00:00:00+00:00,131.62521362304688
1985-08-31 00:00:00+00:00,65.11189270019531
1985-09-01 00:00:00+00:00,56.14521408081055
1985-09-02 00:00:00+00:00,63.39842224121094
1985-09-03 00:00:00+00:00,84.31990814208984
1985-09-04 00:00:00+00:00,84.93763732910156
1985-09-05 00:00:00+00:00,66.41739654541016
1985-09-06 00:00:00+00:00,59.82063674926758
1985-09-07 00:00:00+00:00,89.34310913085938
1985-09-08 00:00:00+00:00,114.8867416381836
1985-09-09 00:00:00+00:00,67.19204711914062
1985-09-10 00:00:00+00:00,84.93763732910156
1985-09-11 00:00:00+00:00,120.02056121826172
1985-09-12 00:00:00+00:00,151.95265197753906
1985-09-13 00:00:00+00:00,73.61261749267578
1985-09-14 00:00:00+00:00,103.30252838134766
1985-09-15 00:00:00+00:00,120.25823974609376
1985-09-16 00:00:00+00:00,78.70030975341797
1985-09-17 00:00:00+00:00,95.32569122314452
1985-09-18 00:00:00+00:00,124.86397552490234
1985-09-19 00:00:00+00:00,126.4942398071289
1985-09-20 00:00:00+00:00,126.5949478149414
1985-09-21 00:00:00+00:00,104.38764190673828
1985-09-22 00:00:00+00:00,52.08440017700195
1985-09-23 00:00:00+00:00,69.8853988647461
1985-09-24 00:00:00+00:00,115.36304473876952
1985-09-25 00:00:00+00:00,110.66484832763672
