time,carry_vix_gpr_stack
2011-10-31 00:00:00+00:00,0.02937759173732113
2011-11-30 00:00:00+00:00,-0.016227040835797624
2011-12-31 00:00:00+00:00,0.010715763963840663
2012-01-31 00:00:00+00:00,0.012804189109495656
2012-02-29 00:00:00+00:00,0.0008070928292456259
2012-03-31 00:00:00+00:00,-0.012862445881541285
2012-04-30 00:00:00+00:00,-0.002418477204445657
2012-05-31 00:00:00+00:00,-0.02126598777050126
2012-06-30 00:00:00+00:00,0.016742365235892454
2012-07-31 00:00:00+00:00,0.01664227312048072
2012-08-31 00:00:00+00:00,-0.012033252975139241
2012-09-30 00:00:00+00:00,0.007224858878901674
2012-10-31 00:00:00+00:00,-0.005160633302226381
2012-11-30 00:00:00+00:00,0.0015191562979026685
2012-12-31 00:00:00+00:00,-0.005057992186959237
2013-01-31 00:00:00+00:00,0.001050080489528149
2013-02-28 00:00:00+00:00,0.0016886849191199982
2013-03-31 00:00:00+00:00,0.014098812217705703
2013-04-30 00:00:00+00:00,-0.0056880256373271765
2013-05-31 00:00:00+00:00,-0.017989988887993635
2013-06-30 00:00:00+00:00,-0.010612680373002115
2013-07-31 00:00:00+00:00,-0.005060837697610343
2013-08-31 00:00:00+00:00,-0.00047767118882857673
2013-09-30 00:00:00+00:00,0.009178022349160209
2013-10-31 00:00:00+00:00,-0.0054723135953503865
2013-11-30 00:00:00+00:00,-0.009742173420468236
2013-12-31 00:00:00+00:00,-0.009099785112067549
2014-01-31 00:00:00+00:00,-0.0008841397034365928
2014-02-28 00:00:00+00:00,-0.0007307181580735733
2014-03-31 00:00:00+00:00,0.003694802943367659
2014-04-30 00:00:00+00:00,-0.0026183693971428834
2014-05-31 00:00:00+00:00,0.00186994630725823
2014-06-30 00:00:00+00:00,0.0075062191171344494
2014-07-31 00:00:00+00:00,-0.002215139675211586
2014-08-31 00:00:00+00:00,-0.0005164336937227842
2014-09-30 00:00:00+00:00,-0.014476693566769394
2014-10-31 00:00:00+00:00,0.0012289773635489887
2014-11-30 00:00:00+00:00,0.0004992824813834229
2014-12-31 00:00:00+00:00,-0.001846853619119182
2015-01-31 00:00:00+00:00,-0.001141260510328701
2015-02-28 00:00:00+00:00,0.010962053963047058
2015-03-31 00:00:00+00:00,0.006286305861812114
2015-04-30 00:00:00+00:00,-0.005928086557234535
2015-05-31 00:00:00+00:00,-0.016865718866865942
2015-06-30 00:00:00+00:00,-0.01483038188349084
2015-07-31 00:00:00+00:00,-0.000781587304782283
2015-08-31 00:00:00+00:00,-0.02413241996708193
2015-09-30 00:00:00+00:00,-0.0015040081109837233
2015-10-31 00:00:00+00:00,0.015009889256650588
2015-11-30 00:00:00+00:00,0.008292510954715837
2015-12-31 00:00:00+00:00,0.0010524164073018039
2016-01-31 00:00:00+00:00,-0.004650255423884753
2016-02-29 00:00:00+00:00,-0.0037350617295326405
2016-03-31 00:00:00+00:00,0.005933165667881157
2016-04-30 00:00:00+00:00,0.006443767191244731
2016-05-31 00:00:00+00:00,-0.008646228776037379
2016-06-30 00:00:00+00:00,0.013848917295605334
2016-07-31 00:00:00+00:00,0.0028067698471159197
2016-08-31 00:00:00+00:00,0.0022098332740256854
2016-09-30 00:00:00+00:00,-0.0003391553987417417
2016-10-31 00:00:00+00:00,0.007465406604992175
2016-11-30 00:00:00+00:00,0.005920865490264715
2016-12-31 00:00:00+00:00,-0.005851144517788898
2017-01-31 00:00:00+00:00,0.010758203205790462
2017-02-28 00:00:00+00:00,0.0031446176030045514
2017-03-31 00:00:00+00:00,-0.005447395455715043
2017-04-30 00:00:00+00:00,-0.010732255810592228
2017-05-31 00:00:00+00:00,-0.011725942111606602
2017-06-30 00:00:00+00:00,0.0019112333546342786
2017-07-31 00:00:00+00:00,0.014628067824456803
2017-08-31 00:00:00+00:00,-0.011350944639682226
2017-09-30 00:00:00+00:00,0.007725220118815823
2017-10-31 00:00:00+00:00,-0.006959126981315511
2017-11-30 00:00:00+00:00,-0.010142370905999676
2017-12-31 00:00:00+00:00,0.010814737084349435
2018-01-31 00:00:00+00:00,-0.004574003634768231
2018-02-28 00:00:00+00:00,-0.002971823457653122
2018-03-31 00:00:00+00:00,-0.0007410993487172446
2018-04-30 00:00:00+00:00,0.001527184852824881
2018-05-31 00:00:00+00:00,0.002491986384250966
2018-06-30 00:00:00+00:00,-0.008268798100442787
2018-07-31 00:00:00+00:00,-0.00024071345294274238
2018-08-31 00:00:00+00:00,-0.016520176294188338
2018-09-30 00:00:00+00:00,0.0015303119521612452
2018-10-31 00:00:00+00:00,-0.0019957069599864097
2018-11-30 00:00:00+00:00,0.004649413828940574
2018-12-31 00:00:00+00:00,-0.007385290002493439
2019-01-31 00:00:00+00:00,0.008610035321089393
2019-02-28 00:00:00+00:00,0.003552523319384049
2019-03-31 00:00:00+00:00,-0.0010551606792017498
2019-04-30 00:00:00+00:00,-0.0028392720755396894
2019-05-31 00:00:00+00:00,-0.008735733971516946
2019-06-30 00:00:00+00:00,0.0029976973470160484
2019-07-31 00:00:00+00:00,0.0022235743441649802
2019-08-31 00:00:00+00:00,-0.009344973386824496
2019-09-30 00:00:00+00:00,0.0011096007682016573
2019-10-31 00:00:00+00:00,-0.004185681549020992
2019-11-30 00:00:00+00:00,-0.0021721460846909624
2019-12-31 00:00:00+00:00,0.002719170833874074
2020-01-31 00:00:00+00:00,-0.00424503176182589
2020-02-29 00:00:00+00:00,-0.004899077578339628
2020-03-31 00:00:00+00:00,-0.008000231482643949
2020-04-30 00:00:00+00:00,0.00270793917654788
2020-05-31 00:00:00+00:00,0.0008327566627936989
2020-06-30 00:00:00+00:00,0.00571575391788981
2020-07-31 00:00:00+00:00,-0.0045587589131442785
2020-08-31 00:00:00+00:00,0.0081219473491152
2020-09-30 00:00:00+00:00,-0.002203133450952355
2020-10-31 00:00:00+00:00,-0.005854442108545355
2020-11-30 00:00:00+00:00,0.011934176208960423
2020-12-31 00:00:00+00:00,0.0008945423363853067
2021-01-31 00:00:00+00:00,0.0017089644222563205
2021-02-28 00:00:00+00:00,0.011780491226150325
2021-03-31 00:00:00+00:00,0.00589819090028576
2021-04-30 00:00:00+00:00,0.0007514486128969988
2021-05-31 00:00:00+00:00,-0.0009928810089439022
2021-06-30 00:00:00+00:00,-0.0036458552068840966
2021-07-31 00:00:00+00:00,-0.007309767390511479
2021-08-31 00:00:00+00:00,0.0024459203538849117
2021-09-30 00:00:00+00:00,-0.0009915583452879684
2021-10-31 00:00:00+00:00,0.008678592724521428
2021-11-30 00:00:00+00:00,-0.009842184560380107
2021-12-31 00:00:00+00:00,-0.0018492791987564372
2022-01-31 00:00:00+00:00,0.0020584663346177035
2022-02-28 00:00:00+00:00,0.0007696664882723692
2022-03-31 00:00:00+00:00,0.0007808171883640913
2022-04-30 00:00:00+00:00,-0.0010350367690107332
2022-05-31 00:00:00+00:00,-0.002281644430097818
2022-06-30 00:00:00+00:00,-0.003982248420803525
2022-07-31 00:00:00+00:00,0.0035683367524976806
2022-08-31 00:00:00+00:00,-0.003913327130161792
2022-09-30 00:00:00+00:00,-0.014885887552733457
2022-10-31 00:00:00+00:00,0.0015398663620809216
2022-11-30 00:00:00+00:00,-0.009315486437090459
2022-12-31 00:00:00+00:00,-0.012381592714335143
2023-01-31 00:00:00+00:00,0.004016796916038068
2023-02-28 00:00:00+00:00,-0.0025327803033931007
2023-03-31 00:00:00+00:00,-0.0031381094720682734
2023-04-30 00:00:00+00:00,-0.011578530047946178
2023-05-31 00:00:00+00:00,7.184892466316484e-05
2023-06-30 00:00:00+00:00,0.01376592141580013
2023-07-31 00:00:00+00:00,-0.005713706136627694
2023-08-31 00:00:00+00:00,-0.004995945107308275
2023-09-30 00:00:00+00:00,0.001105060306133998
2023-10-31 00:00:00+00:00,-0.003957544900109133
2023-11-30 00:00:00+00:00,0.005288484086384715
2023-12-31 00:00:00+00:00,-0.008230982779036777
2024-01-31 00:00:00+00:00,0.00655316247304194
2024-02-29 00:00:00+00:00,0.008782145993312618
2024-03-31 00:00:00+00:00,4.110136855306479e-06
2024-04-30 00:00:00+00:00,0.002530818949632252
2024-05-31 00:00:00+00:00,0.007445760241585164
2024-06-30 00:00:00+00:00,0.0055447423380685645
2024-07-31 00:00:00+00:00,-0.015304779190941642
2024-08-31 00:00:00+00:00,0.0015731694889604686
2024-09-30 00:00:00+00:00,0.0005966044747895971
2024-10-31 00:00:00+00:00,-0.001158479768881726
2024-11-30 00:00:00+00:00,-0.0038049466043841296
2024-12-31 00:00:00+00:00,0.0007104883063022704
2025-01-31 00:00:00+00:00,-0.003929290742737623
2025-02-28 00:00:00+00:00,0.0027564448786849827
2025-03-31 00:00:00+00:00,-0.0014169521757342318
2025-04-30 00:00:00+00:00,-0.0027139200912889017
2025-05-31 00:00:00+00:00,-0.0001593854869867961
2025-06-30 00:00:00+00:00,-0.0018375056093017372
2025-07-31 00:00:00+00:00,0.005255913803690504
2025-08-31 00:00:00+00:00,-0.003306764185983857
2025-09-30 00:00:00+00:00,0.001058543194195627
2025-10-31 00:00:00+00:00,0.003448045242240072
2025-11-30 00:00:00+00:00,0.0003576521697004065
2025-12-31 00:00:00+00:00,0.007161461183472939
2026-01-31 00:00:00+00:00,0.004176842921822299
2026-02-28 00:00:00+00:00,0.000439855685131052
2026-03-31 00:00:00+00:00,0.0011682443039591206
2026-04-30 00:00:00+00:00,-0.0007796876619834414
2026-05-31 00:00:00+00:00,0.0022373102112849264
2026-06-30 00:00:00+00:00,-0.002171518755506807
2026-07-31 00:00:00+00:00,0.002669298904064199
2026-08-31 00:00:00+00:00,0.003545001641632517
2026-09-30 00:00:00+00:00,-0.008260852595713297
