time,ppp_xs_120m
2018-04-30 00:00:00+00:00,0.009896633755531736
2018-05-31 00:00:00+00:00,0.0041214875291581965
2018-06-30 00:00:00+00:00,-0.0066169045234345525
2018-07-31 00:00:00+00:00,0.0005812859180973629
2018-08-31 00:00:00+00:00,-0.012013166709759604
2018-09-30 00:00:00+00:00,0.0042356245659476155
2018-10-31 00:00:00+00:00,0.0029191924430780336
2018-11-30 00:00:00+00:00,0.009871555491193895
2018-12-31 00:00:00+00:00,-0.011584623550127682
2019-01-31 00:00:00+00:00,0.015158869850829815
2019-02-28 00:00:00+00:00,0.004040032676394523
2019-03-31 00:00:00+00:00,-0.004615851485548439
2019-04-30 00:00:00+00:00,0.004328533288397551
2019-05-31 00:00:00+00:00,-0.014515398846130845
2019-06-30 00:00:00+00:00,-0.0023788522174527094
2019-07-31 00:00:00+00:00,-0.006971546637611126
2019-08-31 00:00:00+00:00,-0.003514432856480232
2019-09-30 00:00:00+00:00,0.007090520557618607
2019-10-31 00:00:00+00:00,0.01772858835486435
2019-11-30 00:00:00+00:00,0.0047107638880468095
2019-12-31 00:00:00+00:00,0.006946652648446516
2020-01-31 00:00:00+00:00,-0.017394821178306263
2020-02-29 00:00:00+00:00,-0.009629503291945118
2020-03-31 00:00:00+00:00,-0.03519107142153144
2020-04-30 00:00:00+00:00,0.022578031077943095
2020-05-31 00:00:00+00:00,0.009209027258074709
2020-06-30 00:00:00+00:00,0.016365867805702816
2020-07-31 00:00:00+00:00,0.004579522418405979
2020-08-31 00:00:00+00:00,0.008190738802187791
2020-09-30 00:00:00+00:00,-0.008590817572450393
2020-10-31 00:00:00+00:00,-0.003576583361814989
2020-11-30 00:00:00+00:00,0.018666411429692165
2020-12-31 00:00:00+00:00,0.0033786109771918316
2021-01-31 00:00:00+00:00,0.004524932697711925
2021-02-28 00:00:00+00:00,0.017130908490988972
2021-03-31 00:00:00+00:00,0.015800055202552787
2021-04-30 00:00:00+00:00,-0.0018160846372436978
2021-05-31 00:00:00+00:00,0.0012019328095242976
2021-06-30 00:00:00+00:00,-0.004442031967469617
2021-07-31 00:00:00+00:00,-0.013625921759476078
2021-08-31 00:00:00+00:00,0.004062736812119105
2021-09-30 00:00:00+00:00,-0.0005514426673808304
2021-10-31 00:00:00+00:00,0.012448829081155521
2021-11-30 00:00:00+00:00,-0.01437297529323256
2021-12-31 00:00:00+00:00,0.004064565292980493
2022-01-31 00:00:00+00:00,-0.010414295924858985
2022-02-28 00:00:00+00:00,0.010265711234245023
2022-03-31 00:00:00+00:00,0.021048838190369956
2022-04-30 00:00:00+00:00,-0.0034671177694773903
2022-05-31 00:00:00+00:00,-0.007502803028988647
2022-06-30 00:00:00+00:00,-0.01073432196319668
2022-07-31 00:00:00+00:00,0.0004921334563892099
2022-08-31 00:00:00+00:00,-0.005266339288064081
2022-09-30 00:00:00+00:00,-0.004054290536791183
2022-10-31 00:00:00+00:00,0.017504782406475572
2022-11-30 00:00:00+00:00,0.010884624872625981
2022-12-31 00:00:00+00:00,0.005620933477616719
2023-01-31 00:00:00+00:00,0.008202389800960441
2023-02-28 00:00:00+00:00,-0.009938319183247057
2023-03-31 00:00:00+00:00,0.004346206430607236
2023-04-30 00:00:00+00:00,-0.0046936905658617745
2023-05-31 00:00:00+00:00,-0.0036112453699883584
2023-06-30 00:00:00+00:00,-0.0026741499908198296
2023-07-31 00:00:00+00:00,-0.0001684546544675758
2023-08-31 00:00:00+00:00,-0.008544183337761635
2023-09-30 00:00:00+00:00,0.005718433821155333
2023-10-31 00:00:00+00:00,-0.004559755149955658
2023-11-30 00:00:00+00:00,0.010666161837667554
2023-12-31 00:00:00+00:00,-0.00033223577818486394
2024-01-31 00:00:00+00:00,-0.006208929164091548
2024-02-29 00:00:00+00:00,0.0033530282089375696
2024-03-31 00:00:00+00:00,0.002592671154705517
2024-04-30 00:00:00+00:00,0.000988422036164005
2024-05-31 00:00:00+00:00,0.009448646080583822
2024-06-30 00:00:00+00:00,2.157387466383831e-05
2024-07-31 00:00:00+00:00,-0.01769838729928197
2024-08-31 00:00:00+00:00,0.006996909305837962
2024-09-30 00:00:00+00:00,0.005289408739771684
2024-10-31 00:00:00+00:00,-0.015254996925357478
2024-11-30 00:00:00+00:00,0.00603792768070277
2024-12-31 00:00:00+00:00,-0.012573661908416356
2025-01-31 00:00:00+00:00,0.004624314019457287
2025-02-28 00:00:00+00:00,-0.005642231973747136
2025-03-31 00:00:00+00:00,-0.008371446013730632
2025-04-30 00:00:00+00:00,-0.005466892917735167
2025-05-31 00:00:00+00:00,0.00034207699952149007
2025-06-30 00:00:00+00:00,-0.0099110294645961
2025-07-31 00:00:00+00:00,0.00016181905860124246
2025-08-31 00:00:00+00:00,-0.0022623369362037016
2025-09-30 00:00:00+00:00,-0.006733274829521463
2025-10-31 00:00:00+00:00,-0.001156488575076442
2025-11-30 00:00:00+00:00,0.0011182452435360979
2025-12-31 00:00:00+00:00,0.0030301836437829355
2026-01-31 00:00:00+00:00,-0.0033468826363758364
2026-02-28 00:00:00+00:00,-0.002827721853673526
2026-03-31 00:00:00+00:00,0.003941114518561939
2026-04-30 00:00:00+00:00,0.0041765814266543355
2026-05-31 00:00:00+00:00,-0.004838644440922746
2026-06-30 00:00:00+00:00,0.00251448383620434
2026-07-31 00:00:00+00:00,0.004122982816982201
2026-08-31 00:00:00+00:00,0.0032782178357531055
2026-09-30 00:00:00+00:00,0.0015089651067852206
