time,z_63d
2013-04-09 23:00:00+00:00,-0.2921976995347774
2013-04-10 23:00:00+00:00,-0.41273870142821667
2013-04-11 23:00:00+00:00,-0.43635312582313357
2013-04-14 23:00:00+00:00,-0.42973720332789156
2013-04-15 23:00:00+00:00,-0.4130355033153636
2013-04-16 23:00:00+00:00,-0.2683471589416911
2013-04-17 23:00:00+00:00,-0.19046997446783778
2013-04-18 23:00:00+00:00,-0.09723673381975853
2013-04-21 23:00:00+00:00,-0.0736696158713889
2013-04-22 23:00:00+00:00,-0.10275835551386575
2013-04-23 23:00:00+00:00,-0.1134984099184725
2013-04-24 23:00:00+00:00,-0.11857679509352115
2013-04-25 23:00:00+00:00,-0.12496751828066335
2013-04-28 23:00:00+00:00,-0.07683402013622781
2013-04-29 23:00:00+00:00,-0.11019682984399301
2013-04-30 23:00:00+00:00,-0.11825552234300282
2013-05-01 23:00:00+00:00,-0.09355840973221223
2013-05-02 23:00:00+00:00,-0.09409059406774346
2013-05-05 23:00:00+00:00,-0.063013669337357
2013-05-06 23:00:00+00:00,-0.07198835459981498
2013-05-07 23:00:00+00:00,-0.07627228770386532
2013-05-08 23:00:00+00:00,-0.11731045207573129
2013-05-09 23:00:00+00:00,-0.11084498139856305
2013-05-12 23:00:00+00:00,0.013690324644652809
2013-05-13 23:00:00+00:00,0.11839069318362086
2013-05-14 23:00:00+00:00,0.09232296825599487
2013-05-15 23:00:00+00:00,0.1578961473191066
2013-05-16 23:00:00+00:00,0.1366645376327826
2013-05-19 23:00:00+00:00,0.21448760916346263
2013-05-20 23:00:00+00:00,0.3254467966252921
2013-05-21 23:00:00+00:00,0.2244535862320837
2013-05-22 23:00:00+00:00,0.22182924075908275
2013-05-23 23:00:00+00:00,0.42934154733947244
2013-05-26 23:00:00+00:00,0.47268628710434
2013-05-27 23:00:00+00:00,0.48692894708555906
2013-05-28 23:00:00+00:00,0.4602515018747494
2013-05-29 23:00:00+00:00,0.5286613961033598
2013-05-30 23:00:00+00:00,0.6387854449442831
2013-06-02 23:00:00+00:00,0.7098778114237156
2013-06-03 23:00:00+00:00,0.7880140326282913
2013-06-04 23:00:00+00:00,0.8795070614425222
2013-06-05 23:00:00+00:00,0.8941898740394743
2013-06-06 23:00:00+00:00,0.8714213816074976
2013-06-09 23:00:00+00:00,1.0176051731701177
2013-06-10 23:00:00+00:00,1.2223198868839884
2013-06-11 23:00:00+00:00,1.162159133503923
2013-06-12 23:00:00+00:00,1.0521626304873506
2013-06-13 23:00:00+00:00,1.1586395163416308
2013-06-16 23:00:00+00:00,1.2914147467645893
2013-06-17 23:00:00+00:00,1.285781044426315
2013-06-18 23:00:00+00:00,1.286124630385844
2013-06-19 23:00:00+00:00,1.2655833745203653
2013-06-20 23:00:00+00:00,1.4442791771529646
2013-06-23 23:00:00+00:00,1.4850602179917483
2013-06-24 23:00:00+00:00,1.6211858990477905
2013-06-25 23:00:00+00:00,1.6056115447113268
2013-06-26 23:00:00+00:00,1.6173290569619125
2013-06-27 23:00:00+00:00,1.7191249150665429
2013-06-30 23:00:00+00:00,1.7208671962125148
2013-07-01 23:00:00+00:00,1.7722883956291513
2013-07-02 23:00:00+00:00,1.8577850546814687
2013-07-03 23:00:00+00:00,1.9407630445620359
2013-07-04 23:00:00+00:00,1.9167308778135295
2013-07-07 23:00:00+00:00,2.0110405589763927
2013-07-08 23:00:00+00:00,2.121396000432696
2013-07-09 23:00:00+00:00,2.175039411190291
2013-07-10 23:00:00+00:00,2.197865440606199
2013-07-11 23:00:00+00:00,2.6112432635966627
2013-07-14 23:00:00+00:00,2.5378089859429607
2013-07-15 23:00:00+00:00,2.485706147362997
2013-07-16 23:00:00+00:00,2.315997759826118
2013-07-17 23:00:00+00:00,2.472174403485836
2013-07-18 23:00:00+00:00,2.4783846372249583
2013-07-21 23:00:00+00:00,2.4747172009400273
2013-07-22 23:00:00+00:00,2.45669953252575
2013-07-23 23:00:00+00:00,2.4523296181408942
2013-07-24 23:00:00+00:00,2.4013636441879553
2013-07-25 23:00:00+00:00,2.458271183563114
2013-07-28 23:00:00+00:00,2.5180021848316767
2013-07-29 23:00:00+00:00,2.4344621946519127
2013-07-30 23:00:00+00:00,2.42016564888252
2013-07-31 23:00:00+00:00,2.406239212086464
2013-08-01 23:00:00+00:00,2.4265241328374354
2013-08-04 23:00:00+00:00,2.4574297215600893
2013-08-05 23:00:00+00:00,2.5297815365209777
2013-08-06 23:00:00+00:00,2.4988911949058754
2013-08-07 23:00:00+00:00,2.3686000008112402
2013-08-08 23:00:00+00:00,2.266825038651651
2013-08-11 23:00:00+00:00,2.318606679823983
2013-08-12 23:00:00+00:00,2.245119166000667
2013-08-13 23:00:00+00:00,2.27717991911714
2013-08-14 23:00:00+00:00,2.2218460247813354
2013-08-15 23:00:00+00:00,2.13734645368366
2013-08-18 23:00:00+00:00,2.1164458236590233
2013-08-19 23:00:00+00:00,2.1139105017195066
2013-08-20 23:00:00+00:00,1.942016059266772
2013-08-21 23:00:00+00:00,1.9345477179426531
2013-08-22 23:00:00+00:00,2.018257896625724
2013-08-25 23:00:00+00:00,2.012345139568846
2013-08-26 23:00:00+00:00,1.9001478519457868
2013-08-27 23:00:00+00:00,1.7527167275537021
2013-08-28 23:00:00+00:00,1.7237426314466013
2013-08-29 23:00:00+00:00,1.66682815336042
2013-09-01 23:00:00+00:00,1.5723208052215882
2013-09-02 23:00:00+00:00,1.4901098836839366
2013-09-03 23:00:00+00:00,1.4281749564102486
2013-09-04 23:00:00+00:00,1.2869525723017157
2013-09-05 23:00:00+00:00,1.2136125196724474
2013-09-08 23:00:00+00:00,1.2534762529490853
2013-09-09 23:00:00+00:00,1.341419290213279
2013-09-10 23:00:00+00:00,1.294430948741011
2013-09-11 23:00:00+00:00,1.202703064581557
2013-09-12 23:00:00+00:00,1.2511634458877094
2013-09-15 23:00:00+00:00,1.2423582503006116
2013-09-16 23:00:00+00:00,1.2818204829956377
2013-09-17 23:00:00+00:00,1.085206428177116
2013-09-18 23:00:00+00:00,1.0012770877680714
2013-09-19 23:00:00+00:00,1.115132961797341
2013-09-22 23:00:00+00:00,1.1194051961560667
2013-09-23 23:00:00+00:00,1.0960321395491905
2013-09-24 23:00:00+00:00,1.0311223097996898
2013-09-25 23:00:00+00:00,1.0682941387587483
2013-09-26 23:00:00+00:00,1.007775949054312
2013-09-29 23:00:00+00:00,0.9394523715665709
2013-09-30 23:00:00+00:00,0.8738380041855849
2013-10-01 23:00:00+00:00,0.817030810255551
2013-10-02 23:00:00+00:00,0.717097454811286
2013-10-03 23:00:00+00:00,0.6203256827036026
2013-10-06 23:00:00+00:00,0.5724504749342842
2013-10-08 23:00:00+00:00,0.5618728064035595
2013-10-09 23:00:00+00:00,0.23525306706383603
2013-10-10 23:00:00+00:00,0.21616716288933255
2013-10-13 23:00:00+00:00,0.15475634224659107
2013-10-14 23:00:00+00:00,0.17163665909011339
2013-10-15 23:00:00+00:00,0.059667953865180305
2013-10-16 23:00:00+00:00,0.058798388256585385
2013-10-17 23:00:00+00:00,0.05316579456924641
2013-10-20 23:00:00+00:00,0.12653070793101506
2013-10-21 23:00:00+00:00,0.09638490104817507
2013-10-22 23:00:00+00:00,0.07627057736052442
2013-10-23 23:00:00+00:00,0.0739126029548444
2013-10-24 23:00:00+00:00,0.031752846363875646
2013-10-28 00:00:00+00:00,0.054341319757689736
2013-10-29 00:00:00+00:00,0.018899719713637634
2013-10-30 00:00:00+00:00,-0.032128883588320806
2013-10-31 00:00:00+00:00,-0.04200792600209751
2013-11-01 00:00:00+00:00,-0.13465541605757203
2013-11-04 00:00:00+00:00,-0.20417986184300146
2013-11-05 00:00:00+00:00,-0.2048903038959374
2013-11-06 00:00:00+00:00,-0.23499877264193467
2013-11-07 00:00:00+00:00,-0.25198976599507206
2013-11-08 00:00:00+00:00,-0.31023169209875556
2013-11-11 00:00:00+00:00,-0.29391567134777014
2013-11-12 00:00:00+00:00,-0.27159673542085755
2013-11-13 00:00:00+00:00,-0.27914479575445234
2013-11-14 00:00:00+00:00,-0.2710026572522933
2013-11-15 00:00:00+00:00,-0.25271291949968216
2013-11-18 00:00:00+00:00,-0.2630426370078002
2013-11-19 00:00:00+00:00,-0.2526961629866539
2013-11-20 00:00:00+00:00,-0.34818537721498216
2013-11-21 00:00:00+00:00,-0.4177594232320994
2013-11-22 00:00:00+00:00,-0.3147076684027713
2013-11-25 00:00:00+00:00,-0.25610947096649606
2013-11-26 00:00:00+00:00,-0.19654574263563052
2013-11-27 00:00:00+00:00,-0.22651401386040948
2013-11-28 00:00:00+00:00,-0.21629433823838465
2013-11-29 00:00:00+00:00,-0.257548499938679
2013-12-02 00:00:00+00:00,-0.23987188548804242
2013-12-03 00:00:00+00:00,-0.2520138920011233
2013-12-04 00:00:00+00:00,-0.2582649055004741
2013-12-05 00:00:00+00:00,-0.3162984203924776
2013-12-06 00:00:00+00:00,-0.3328620524720317
2013-12-09 00:00:00+00:00,-0.39862905637568313
2013-12-10 00:00:00+00:00,-0.4283507923056535
2013-12-11 00:00:00+00:00,-0.4450014202115588
2013-12-12 00:00:00+00:00,-0.4969471820594512
2013-12-13 00:00:00+00:00,-0.4748017969864926
2013-12-16 00:00:00+00:00,-0.48638957530736643
2013-12-17 00:00:00+00:00,-0.46485945381471705
2013-12-18 00:00:00+00:00,-0.49414693617666205
2013-12-19 00:00:00+00:00,-0.7410764882162418
2013-12-20 00:00:00+00:00,-0.6408350621779534
2013-12-23 00:00:00+00:00,-0.6392976962778162
2013-12-24 00:00:00+00:00,-0.613796161799278
2013-12-25 00:00:00+00:00,-0.6809873205017695
2013-12-26 00:00:00+00:00,-0.7119610612729815
2013-12-27 00:00:00+00:00,-0.7346091809054038
2013-12-30 00:00:00+00:00,-0.7701837409355725
2013-12-31 00:00:00+00:00,-0.7318622520025597
2014-01-01 00:00:00+00:00,-0.6862851846212914
2014-01-02 00:00:00+00:00,-0.6990602483024033
2014-01-03 00:00:00+00:00,-0.7241806636565847
2014-01-06 00:00:00+00:00,-0.7272897939259874
2014-01-07 00:00:00+00:00,-0.6758764010978474
2014-01-08 00:00:00+00:00,-0.7546601243045788
2014-01-09 00:00:00+00:00,-0.6982941518801848
2014-01-10 00:00:00+00:00,-0.6923606482098281
2014-01-13 00:00:00+00:00,-0.70159418306034
2014-01-14 00:00:00+00:00,-0.6344814232918348
2014-01-15 00:00:00+00:00,-0.5972416251464496
2014-01-16 00:00:00+00:00,-0.6965029602619712
2014-01-17 00:00:00+00:00,-0.6529347468482719
2014-01-20 00:00:00+00:00,-0.6237995414572883
2014-01-21 00:00:00+00:00,-0.6218185851611266
2014-01-22 00:00:00+00:00,-0.699506311058917
2014-01-23 00:00:00+00:00,-0.7492882213005427
2014-01-24 00:00:00+00:00,-0.7052407734190951
2014-01-27 00:00:00+00:00,-0.599356896239495
2014-01-28 00:00:00+00:00,-0.5914884407010612
2014-01-29 00:00:00+00:00,-0.5510294221819704
2014-01-30 00:00:00+00:00,-0.582318068089042
2014-01-31 00:00:00+00:00,-0.5901868820999489
2014-02-03 00:00:00+00:00,-0.5377758743857222
2014-02-04 00:00:00+00:00,-0.5262839023934693
2014-02-05 00:00:00+00:00,-0.5023326910507702
2014-02-06 00:00:00+00:00,-0.454156400955521
2014-02-07 00:00:00+00:00,-0.5878416896087301
2014-02-10 00:00:00+00:00,-0.5927314750831056
2014-02-11 00:00:00+00:00,-0.6250219780077185
2014-02-12 00:00:00+00:00,-0.7447617361560868
2014-02-13 00:00:00+00:00,-0.7337294200015696
2014-02-14 00:00:00+00:00,-0.7671150720503045
2014-02-17 00:00:00+00:00,-0.7018142180473194
2014-02-18 00:00:00+00:00,-0.7237470752945948
2014-02-19 00:00:00+00:00,-0.8753417903345657
2014-02-20 00:00:00+00:00,-0.9303968393926
2014-02-21 00:00:00+00:00,-0.9675678273956866
2014-02-24 00:00:00+00:00,-1.0047388303797198
2014-02-25 00:00:00+00:00,-1.0504346755908207
2014-02-26 00:00:00+00:00,-1.049027089968124
2014-02-27 00:00:00+00:00,-1.064599854774784
2014-02-28 00:00:00+00:00,-1.0517366837323574
2014-03-03 00:00:00+00:00,-1.0474434880338632
2014-03-04 00:00:00+00:00,-1.0027825474162535
2014-03-05 00:00:00+00:00,-1.0310850720427935
2014-03-06 00:00:00+00:00,-1.0727534847302618
2014-03-07 00:00:00+00:00,-1.0992125618321271
2014-03-10 00:00:00+00:00,-0.9863031210948143
2014-03-11 00:00:00+00:00,-0.9868619855231091
2014-03-12 00:00:00+00:00,-1.0297883490843793
2014-03-13 00:00:00+00:00,-1.1110324896861874
2014-03-14 00:00:00+00:00,-1.0974383363236846
2014-03-17 00:00:00+00:00,-1.070747197431719
2014-03-18 00:00:00+00:00,-1.069541674381466
2014-03-19 00:00:00+00:00,-1.2096253659564484
2014-03-20 00:00:00+00:00,-1.1776213422436204
2014-03-21 00:00:00+00:00,-1.0352276831171021
2014-03-24 00:00:00+00:00,-1.041850152348299
2014-03-25 00:00:00+00:00,-1.0253993989262449
2014-03-26 00:00:00+00:00,-0.9949813789471167
2014-03-27 00:00:00+00:00,-0.9844849645626756
2014-03-28 00:00:00+00:00,-0.9847065923628455
2014-03-30 23:00:00+00:00,-1.0049278362880898
2014-03-31 23:00:00+00:00,-1.0533201183093635
2014-04-01 23:00:00+00:00,-1.064821920590167
2014-04-02 23:00:00+00:00,-1.1170149376716956
2014-04-03 23:00:00+00:00,-1.1995291846011726
2014-04-06 23:00:00+00:00,-1.1814608566411648
2014-04-07 23:00:00+00:00,-1.1923330552927962
2014-04-08 23:00:00+00:00,-1.2103202803744375
2014-04-09 23:00:00+00:00,-1.1214816942108845
2014-04-10 23:00:00+00:00,-1.1594004886253253
2014-04-13 23:00:00+00:00,-1.1684503845323275
2014-04-14 23:00:00+00:00,-1.2024174532525893
2014-04-15 23:00:00+00:00,-1.2635891762117715
2014-04-16 23:00:00+00:00,-1.2576630359828538
2014-04-17 23:00:00+00:00,-1.3309468451083148
2014-04-20 23:00:00+00:00,-1.3245355325090495
2014-04-21 23:00:00+00:00,-1.3284006615243702
2014-04-22 23:00:00+00:00,-1.396338010290784
2014-04-23 23:00:00+00:00,-1.50621213078386
2014-04-24 23:00:00+00:00,-1.563580300851805
2014-04-27 23:00:00+00:00,-1.576977933372208
2014-04-28 23:00:00+00:00,-1.6236736191885304
2014-04-29 23:00:00+00:00,-1.650027342953384
2014-04-30 23:00:00+00:00,-1.6826433247097758
2014-05-01 23:00:00+00:00,-1.7085007697037147
2014-05-04 23:00:00+00:00,-1.7553363141960352
2014-05-05 23:00:00+00:00,-1.870825071566658
2014-05-06 23:00:00+00:00,-1.8481508005399125
2014-05-07 23:00:00+00:00,-1.766872788440284
2014-05-08 23:00:00+00:00,-1.7578885487916267
2014-05-11 23:00:00+00:00,-1.6933470523162215
2014-05-12 23:00:00+00:00,-1.6589850277646545
2014-05-13 23:00:00+00:00,-1.7030510427861418
2014-05-14 23:00:00+00:00,-1.7433090392685877
2014-05-15 23:00:00+00:00,-1.7658865950045586
2014-05-18 23:00:00+00:00,-1.7552464225206954
2014-05-19 23:00:00+00:00,-1.7793717109816507
2014-05-20 23:00:00+00:00,-1.8076853530325645
2014-05-21 23:00:00+00:00,-1.7432608555801914
2014-05-22 23:00:00+00:00,-1.7404004766839554
2014-05-25 23:00:00+00:00,-1.7643891365181075
2014-05-26 23:00:00+00:00,-1.7401185443409497
2014-05-27 23:00:00+00:00,-1.763582227760207
2014-05-28 23:00:00+00:00,-1.768991672101478
2014-05-29 23:00:00+00:00,-1.7634622665832325
2014-06-01 23:00:00+00:00,-1.746391398626536
2014-06-02 23:00:00+00:00,-1.7403878994058897
2014-06-03 23:00:00+00:00,-1.6919559151332486
2014-06-04 23:00:00+00:00,-1.7865245612747835
2014-06-05 23:00:00+00:00,-1.8063103356181842
2014-06-08 23:00:00+00:00,-1.7339677296131395
2014-06-09 23:00:00+00:00,-1.7303344957002205
2014-06-10 23:00:00+00:00,-1.7362485030320702
2014-06-11 23:00:00+00:00,-1.7033415361303645
2014-06-12 23:00:00+00:00,-1.6679228398346753
2014-06-15 23:00:00+00:00,-1.6135735327711596
2014-06-16 23:00:00+00:00,-1.6333703133447035
2014-06-17 23:00:00+00:00,-1.7524976333746358
2014-06-18 23:00:00+00:00,-1.7144550924606583
2014-06-19 23:00:00+00:00,-1.6582569906523703
2014-06-22 23:00:00+00:00,-1.6525415569451654
2014-06-23 23:00:00+00:00,-1.6473960264304035
2014-06-24 23:00:00+00:00,-1.676981733900427
2014-06-25 23:00:00+00:00,-1.6929486970187957
2014-06-26 23:00:00+00:00,-1.6469385212731156
2014-06-29 23:00:00+00:00,-1.6208910766311904
2014-06-30 23:00:00+00:00,-1.6294475756913762
2014-07-01 23:00:00+00:00,-1.6054552784362928
2014-07-02 23:00:00+00:00,-1.5929369308795869
2014-07-03 23:00:00+00:00,-1.6028182006311746
2014-07-06 23:00:00+00:00,-1.5616640497656016
2014-07-07 23:00:00+00:00,-1.6369679414737401
2014-07-08 23:00:00+00:00,-1.6698127382314165
2014-07-09 23:00:00+00:00,-1.6850932783658361
2014-07-10 23:00:00+00:00,-1.68081276921769
2014-07-13 23:00:00+00:00,-1.6635448718905035
2014-07-14 23:00:00+00:00,-1.6852021580959413
2014-07-15 23:00:00+00:00,-1.7035446252638748
2014-07-16 23:00:00+00:00,-1.6536397556975384
2014-07-17 23:00:00+00:00,-1.624517212310488
2014-07-20 23:00:00+00:00,-1.5948254352509437
2014-07-21 23:00:00+00:00,-1.5846206326485952
2014-07-22 23:00:00+00:00,-1.5957905317626435
2014-07-23 23:00:00+00:00,-1.5860013501175751
2014-07-24 23:00:00+00:00,-1.5467627127328656
2014-07-27 23:00:00+00:00,-1.5402324143386006
2014-07-28 23:00:00+00:00,-1.5409128386719182
2014-07-29 23:00:00+00:00,-1.5780276455301923
2014-07-30 23:00:00+00:00,-1.527681427066225
2014-07-31 23:00:00+00:00,-1.4853276559777218
2014-08-03 23:00:00+00:00,-1.4782714351974986
2014-08-04 23:00:00+00:00,-1.5324286708987116
2014-08-05 23:00:00+00:00,-1.548268919691599
2014-08-06 23:00:00+00:00,-1.5331715336597553
2014-08-07 23:00:00+00:00,-1.56533296155483
2014-08-10 23:00:00+00:00,-1.5108264562701479
2014-08-11 23:00:00+00:00,-1.4843567673270064
2014-08-12 23:00:00+00:00,-1.4860787762333758
2014-08-13 23:00:00+00:00,-1.477717630932459
2014-08-14 23:00:00+00:00,-1.4392635721020772
2014-08-17 23:00:00+00:00,-1.4458533574781463
2014-08-18 23:00:00+00:00,-1.4911430091216231
2014-08-19 23:00:00+00:00,-1.4810275099791088
2014-08-20 23:00:00+00:00,-1.4244927427571787
2014-08-21 23:00:00+00:00,-1.3884270523839155
2014-08-24 23:00:00+00:00,-1.3748316952951225
2014-08-25 23:00:00+00:00,-1.3188617203783968
2014-08-26 23:00:00+00:00,-1.359491005538309
2014-08-27 23:00:00+00:00,-1.3472847758004307
2014-08-28 23:00:00+00:00,-1.305126534224691
2014-08-31 23:00:00+00:00,-1.3665944537721884
2014-09-01 23:00:00+00:00,-1.3325371022834274
2014-09-02 23:00:00+00:00,-1.3253532706606568
2014-09-03 23:00:00+00:00,-1.3154626643020626
2014-09-04 23:00:00+00:00,-1.2777912503153142
2014-09-07 23:00:00+00:00,-1.1333226558825407
2014-09-08 23:00:00+00:00,-1.1376854713286455
2014-09-09 23:00:00+00:00,-1.03772988025012
2014-09-10 23:00:00+00:00,-1.0612542487611667
2014-09-11 23:00:00+00:00,-0.9929094126794065
2014-09-14 23:00:00+00:00,-0.9434720134652073
2014-09-15 23:00:00+00:00,-0.9018845741085953
2014-09-16 23:00:00+00:00,-0.939529354536688
2014-09-17 23:00:00+00:00,-0.8887338754777766
2014-09-18 23:00:00+00:00,-0.740107865062605
2014-09-21 23:00:00+00:00,-0.6021429492430657
2014-09-22 23:00:00+00:00,-0.5524293155735076
2014-09-23 23:00:00+00:00,-0.5140272084517948
2014-09-24 23:00:00+00:00,-0.5108815772229185
2014-09-25 23:00:00+00:00,-0.4572435264426676
2014-09-28 23:00:00+00:00,-0.4081503631818359
2014-09-29 23:00:00+00:00,-0.2810008163118995
2014-09-30 23:00:00+00:00,-0.25974173827623165
2014-10-01 23:00:00+00:00,-0.24922569892126836
2014-10-02 23:00:00+00:00,-0.221656451624576
2014-10-05 23:00:00+00:00,-0.13753272501903388
2014-10-06 23:00:00+00:00,0.1891834046312911
2014-10-07 23:00:00+00:00,0.4252820563319783
2014-10-08 23:00:00+00:00,0.4331218311219913
2014-10-09 23:00:00+00:00,0.5587957652162149
2014-10-12 23:00:00+00:00,0.6769344158116616
2014-10-13 23:00:00+00:00,0.6528781762535082
2014-10-14 23:00:00+00:00,0.7516017430484028
2014-10-15 23:00:00+00:00,0.8952559119789127
2014-10-16 23:00:00+00:00,1.1466621062793358
2014-10-19 23:00:00+00:00,1.1811861024674795
2014-10-20 23:00:00+00:00,1.1923256022300843
2014-10-21 23:00:00+00:00,1.2086098610127067
2014-10-22 23:00:00+00:00,1.2623341731604292
2014-10-23 23:00:00+00:00,1.3297453608931973
2014-10-27 00:00:00+00:00,1.3510404840328873
2014-10-28 00:00:00+00:00,1.3400498901963074
2014-10-29 00:00:00+00:00,1.303817203710056
2014-10-30 00:00:00+00:00,1.386469984559664
2014-10-31 00:00:00+00:00,1.58003768127674
2014-11-03 00:00:00+00:00,1.6151822094926898
2014-11-04 00:00:00+00:00,1.6943599410242223
2014-11-05 00:00:00+00:00,1.7001658996526432
2014-11-06 00:00:00+00:00,1.7628298366017334
2014-11-07 00:00:00+00:00,1.8936884713870088
2014-11-10 00:00:00+00:00,1.9794451411454186
2014-11-11 00:00:00+00:00,2.1247351325080808
2014-11-12 00:00:00+00:00,2.0820687165799745
2014-11-13 00:00:00+00:00,2.1913875794682443
2014-11-14 00:00:00+00:00,2.23221918481806
2014-11-17 00:00:00+00:00,2.2483001006450376
2014-11-18 00:00:00+00:00,2.2585667181150293
2014-11-19 00:00:00+00:00,2.229665686244911
2014-11-20 00:00:00+00:00,2.2448973381108264
2014-11-21 00:00:00+00:00,2.2538717389759313
2014-11-24 00:00:00+00:00,2.2311269438557995
2014-11-25 00:00:00+00:00,2.3388518566986867
2014-11-26 00:00:00+00:00,2.358322456154045
2014-11-27 00:00:00+00:00,2.3928702371336246
2014-11-28 00:00:00+00:00,2.3708516261476538
2014-12-01 00:00:00+00:00,2.3990613283639948
2014-12-02 00:00:00+00:00,2.4086427846509815
2014-12-03 00:00:00+00:00,2.4654355122438103
2014-12-04 00:00:00+00:00,2.3872983376746775
2014-12-05 00:00:00+00:00,2.4137639224366128
2014-12-08 00:00:00+00:00,2.3066492572785426
2014-12-09 00:00:00+00:00,2.38529309262562
2014-12-10 00:00:00+00:00,2.3175597013532676
2014-12-11 00:00:00+00:00,2.303461362672344
2014-12-12 00:00:00+00:00,2.3233000079377986
2014-12-15 00:00:00+00:00,2.3529984463541127
2014-12-16 00:00:00+00:00,2.3267495745823474
2014-12-17 00:00:00+00:00,2.1992405523062923
2014-12-18 00:00:00+00:00,2.127839420649045
2014-12-19 00:00:00+00:00,2.2332423791351443
2014-12-22 00:00:00+00:00,2.2480842106293246
2014-12-23 00:00:00+00:00,2.253416958464751
2014-12-24 00:00:00+00:00,2.200861609679451
2014-12-25 00:00:00+00:00,2.1404244792134435
2014-12-26 00:00:00+00:00,2.0099098765195023
2014-12-29 00:00:00+00:00,1.9436587531031435
2014-12-30 00:00:00+00:00,1.8849929776468417
2014-12-31 00:00:00+00:00,1.8690676826560826
2015-01-01 00:00:00+00:00,1.8283275375310637
2015-01-02 00:00:00+00:00,1.606680433055655
2015-01-05 00:00:00+00:00,1.407466335179383
2015-01-06 00:00:00+00:00,1.6356790074727554
2015-01-07 00:00:00+00:00,1.5591074404630254
2015-01-08 00:00:00+00:00,1.5552635981579648
2015-01-09 00:00:00+00:00,1.5203946045694612
2015-01-12 00:00:00+00:00,1.4754832151548563
2015-01-13 00:00:00+00:00,1.451399942056994
2015-01-14 00:00:00+00:00,1.3537022023006346
2015-01-15 00:00:00+00:00,1.3505839188245434
2015-01-16 00:00:00+00:00,1.3388837442811188
2015-01-19 00:00:00+00:00,1.8900405540427547
2015-01-20 00:00:00+00:00,1.8672678873535127
2015-01-21 00:00:00+00:00,1.8775567490683966
2015-01-22 00:00:00+00:00,1.9669558695442706
2015-01-23 00:00:00+00:00,2.065748929439534
2015-01-26 00:00:00+00:00,2.2007351272711393
2015-01-27 00:00:00+00:00,2.2946160523846566
2015-01-28 00:00:00+00:00,2.248797617914313
2015-01-29 00:00:00+00:00,2.252391307707962
2015-01-30 00:00:00+00:00,2.242006954332878
2015-02-02 00:00:00+00:00,2.3044035566003194
2015-02-03 00:00:00+00:00,2.2207042881365697
2015-02-04 00:00:00+00:00,2.143946382819064
2015-02-05 00:00:00+00:00,2.1401220966519574
2015-02-06 00:00:00+00:00,2.0794676241088084
2015-02-09 00:00:00+00:00,2.1525788485624204
2015-02-10 00:00:00+00:00,2.1545752331810784
2015-02-11 00:00:00+00:00,2.1185075283661963
2015-02-12 00:00:00+00:00,2.0933685613081883
2015-02-13 00:00:00+00:00,2.0434581565065053
2015-02-16 00:00:00+00:00,2.072780156886538
2015-02-17 00:00:00+00:00,2.035368289440905
2015-02-18 00:00:00+00:00,1.9744157520076306
2015-02-19 00:00:00+00:00,1.9993909870571887
2015-02-20 00:00:00+00:00,1.907296024290853
2015-02-23 00:00:00+00:00,1.8629298603115538
2015-02-24 00:00:00+00:00,1.8485186964050184
2015-02-25 00:00:00+00:00,1.8533529122660963
2015-02-26 00:00:00+00:00,1.8237044311384443
2015-02-27 00:00:00+00:00,1.7826996250872618
2015-03-02 00:00:00+00:00,1.7786290835385625
2015-03-03 00:00:00+00:00,1.7013220038762014
2015-03-04 00:00:00+00:00,1.6611157221167228
2015-03-05 00:00:00+00:00,1.6521800593851017
2015-03-06 00:00:00+00:00,1.584980810077071
2015-03-09 00:00:00+00:00,1.620986652785061
2015-03-10 00:00:00+00:00,1.7201270774271396
2015-03-11 00:00:00+00:00,1.6542990045969261
2015-03-12 00:00:00+00:00,1.6580492322833311
2015-03-13 00:00:00+00:00,1.6975960319696497
2015-03-16 00:00:00+00:00,1.7416723575840916
2015-03-17 00:00:00+00:00,1.7977687055162908
2015-03-18 00:00:00+00:00,1.7058050215450689
2015-03-19 00:00:00+00:00,1.655305575403312
2015-03-20 00:00:00+00:00,1.8665998446775245
2015-03-23 00:00:00+00:00,1.9804758158083717
2015-03-24 00:00:00+00:00,2.1003367798541386
2015-03-25 00:00:00+00:00,2.1599403343371892
2015-03-26 00:00:00+00:00,2.174983302851029
2015-03-27 00:00:00+00:00,2.1639471252157882
2015-03-29 23:00:00+00:00,2.1417299577591034
2015-03-30 23:00:00+00:00,2.1379762612517266
2015-03-31 23:00:00+00:00,2.148147443542682
2015-04-01 23:00:00+00:00,2.1715386198172273
2015-04-02 23:00:00+00:00,2.0044956320719707
2015-04-05 23:00:00+00:00,2.01486295034439
2015-04-06 23:00:00+00:00,2.0341731106256495
2015-04-07 23:00:00+00:00,2.044617416516468
2015-04-08 23:00:00+00:00,2.0501884758536533
2015-04-09 23:00:00+00:00,1.9942067035027284
2015-04-12 23:00:00+00:00,1.9775630339206982
2015-04-13 23:00:00+00:00,1.9670426278648847
2015-04-14 23:00:00+00:00,1.9733977865199444
2015-04-15 23:00:00+00:00,1.642309402600227
2015-04-16 23:00:00+00:00,1.6762820822694322
2015-04-19 23:00:00+00:00,1.682069253645511
2015-04-20 23:00:00+00:00,1.6251572342938028
2015-04-21 23:00:00+00:00,1.5605229981399087
2015-04-22 23:00:00+00:00,1.4413475529636879
