time,soft_low_epu
2017-12-31 00:00:00+00:00,-0.0013970794532581765
2018-01-31 00:00:00+00:00,0.0019984156599655023
2018-02-28 00:00:00+00:00,0.005256507124046461
2018-03-31 00:00:00+00:00,0.001177551889118833
2018-04-30 00:00:00+00:00,0.0
2018-05-31 00:00:00+00:00,0.006879647960067237
2018-06-30 00:00:00+00:00,0.00027400603288096903
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,0.0
2018-10-31 00:00:00+00:00,0.0
2018-11-30 00:00:00+00:00,0.00028766816571135223
2018-12-31 00:00:00+00:00,-0.003618713508665161
2019-01-31 00:00:00+00:00,-0.00018710342916605782
2019-02-28 00:00:00+00:00,0.0
2019-03-31 00:00:00+00:00,0.0
2019-04-30 00:00:00+00:00,0.0
2019-05-31 00:00:00+00:00,-0.007478361504892672
2019-06-30 00:00:00+00:00,-0.0011794067340868963
2019-07-31 00:00:00+00:00,-0.0034462478162016197
2019-08-31 00:00:00+00:00,-0.0017667437810060527
2019-09-30 00:00:00+00:00,0.0
2019-10-31 00:00:00+00:00,0.0
2019-11-30 00:00:00+00:00,0.0
2019-12-31 00:00:00+00:00,0.0
2020-01-31 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,0.0
2020-03-31 00:00:00+00:00,0.0
2020-04-30 00:00:00+00:00,0.0
2020-05-31 00:00:00+00:00,0.0
2020-06-30 00:00:00+00:00,0.0
2020-07-31 00:00:00+00:00,0.0
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-30 00:00:00+00:00,0.0
2020-12-31 00:00:00+00:00,0.0
2021-01-31 00:00:00+00:00,0.0
2021-02-28 00:00:00+00:00,0.0
2021-03-31 00:00:00+00:00,0.0
2021-04-30 00:00:00+00:00,0.0
2021-05-31 00:00:00+00:00,0.0
2021-06-30 00:00:00+00:00,0.0016728248363642173
2021-07-31 00:00:00+00:00,-0.0004386207918013474
2021-08-31 00:00:00+00:00,-0.0007715103843632942
2021-09-30 00:00:00+00:00,0.0024690285547948054
2021-10-31 00:00:00+00:00,0.0003103542318447783
2021-11-30 00:00:00+00:00,0.0006182683642492748
2021-12-31 00:00:00+00:00,-0.0006053766212822387
2022-01-31 00:00:00+00:00,-0.0026325579008570354
2022-02-28 00:00:00+00:00,0.0018606821406244034
2022-03-31 00:00:00+00:00,0.0005518180007866302
2022-04-30 00:00:00+00:00,0.0020908141683362302
2022-05-31 00:00:00+00:00,-0.001251099258061994
2022-06-30 00:00:00+00:00,0.0008674986869765533
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,0.0022961256773128547
2022-10-31 00:00:00+00:00,-0.001066020274743229
2022-11-30 00:00:00+00:00,0.0
2022-12-31 00:00:00+00:00,0.0
2023-01-31 00:00:00+00:00,0.0
2023-02-28 00:00:00+00:00,0.0
2023-03-31 00:00:00+00:00,-7.29420889898913e-05
2023-04-30 00:00:00+00:00,0.0013665965362623655
2023-05-31 00:00:00+00:00,-0.0022793972034218513
2023-06-30 00:00:00+00:00,0.006138538384963033
2023-07-31 00:00:00+00:00,-0.0028909605459692678
2023-08-31 00:00:00+00:00,-0.0016230776005982106
2023-09-30 00:00:00+00:00,0.004521047740321249
2023-10-31 00:00:00+00:00,-0.00130384329026767
2023-11-30 00:00:00+00:00,0.0030722158303924108
2023-12-31 00:00:00+00:00,-0.006611810461643164
2024-01-31 00:00:00+00:00,0.002731000309732279
2024-02-29 00:00:00+00:00,0.0055990203177795905
2024-03-31 00:00:00+00:00,0.0038745304312752804
2024-04-30 00:00:00+00:00,0.005255042542052335
2024-05-31 00:00:00+00:00,0.0005360215695611181
2024-06-30 00:00:00+00:00,-0.0015335777054232835
2024-07-31 00:00:00+00:00,0.002579428246862747
2024-08-31 00:00:00+00:00,-0.002018425217729547
2024-09-30 00:00:00+00:00,8.773471323642035e-05
2024-10-31 00:00:00+00:00,-0.0021927534643935154
2024-11-30 00:00:00+00:00,-0.0025198831536642485
2024-12-31 00:00:00+00:00,-0.0004201383399893288
2025-01-31 00:00:00+00:00,-0.002369639603740814
2025-02-28 00:00:00+00:00,-0.000335062907200534
2025-03-31 00:00:00+00:00,0.0008242987923259282
2025-04-30 00:00:00+00:00,0.0003744581700153571
2025-05-31 00:00:00+00:00,0.0
2025-06-30 00:00:00+00:00,0.0
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.0
2025-10-31 00:00:00+00:00,0.0
2025-11-30 00:00:00+00:00,0.0
2025-12-31 00:00:00+00:00,0.0
2026-01-31 00:00:00+00:00,0.0
2026-02-28 00:00:00+00:00,0.0
2026-03-31 00:00:00+00:00,0.0
2026-04-30 00:00:00+00:00,0.0
2026-05-31 00:00:00+00:00,0.0
2026-06-30 00:00:00+00:00,0.0
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
