time,ppp_ts_120m
2018-04-30 00:00:00+00:00,0.005824926376137185
2018-05-31 00:00:00+00:00,0.0010858022754123287
2018-06-30 00:00:00+00:00,-0.0071466870116065895
2018-07-31 00:00:00+00:00,0.0005469374277313754
2018-08-31 00:00:00+00:00,-0.001739965598416271
2018-09-30 00:00:00+00:00,0.006694119993018832
2018-10-31 00:00:00+00:00,0.0024543016906828363
2018-11-30 00:00:00+00:00,0.0030899037858935774
2018-12-31 00:00:00+00:00,-0.004938708163741423
2019-01-31 00:00:00+00:00,0.01798667003589549
2019-02-28 00:00:00+00:00,0.002002398763686797
2019-03-31 00:00:00+00:00,-0.008662577101998026
2019-04-30 00:00:00+00:00,0.008396595279774433
2019-05-31 00:00:00+00:00,-0.015289757251485292
2019-06-30 00:00:00+00:00,0.007433226192008258
2019-07-31 00:00:00+00:00,-0.009415686518431943
2019-08-31 00:00:00+00:00,-0.009642409627935278
2019-09-30 00:00:00+00:00,0.005128568775551345
2019-10-31 00:00:00+00:00,0.01140223404344165
2019-11-30 00:00:00+00:00,0.00025436805390177675
2019-12-31 00:00:00+00:00,0.004163391561193164
2020-01-31 00:00:00+00:00,-0.010593333312479025
2020-02-29 00:00:00+00:00,-0.006026261913178121
2020-03-31 00:00:00+00:00,-0.026689803768787157
2020-04-30 00:00:00+00:00,0.011071129325397333
2020-05-31 00:00:00+00:00,0.004332385681794726
2020-06-30 00:00:00+00:00,0.007664405187943979
2020-07-31 00:00:00+00:00,0.002471113544238568
2020-08-31 00:00:00+00:00,0.010412629883330027
2020-09-30 00:00:00+00:00,-0.007331333761904091
2020-10-31 00:00:00+00:00,-0.0037416334525627315
2020-11-30 00:00:00+00:00,0.013978413846976512
2020-12-31 00:00:00+00:00,0.002771516256118156
2021-01-31 00:00:00+00:00,0.004658867680303436
2021-02-28 00:00:00+00:00,0.017364803977115706
2021-03-31 00:00:00+00:00,0.00715623417129585
2021-04-30 00:00:00+00:00,-0.004933787004351653
2021-05-31 00:00:00+00:00,0.0035349496216228182
2021-06-30 00:00:00+00:00,-0.0009796747127610583
2021-07-31 00:00:00+00:00,-0.010944557602982519
2021-08-31 00:00:00+00:00,-0.0009597489701296258
2021-09-30 00:00:00+00:00,0.0011073411376509856
2021-10-31 00:00:00+00:00,0.008578629229532453
2021-11-30 00:00:00+00:00,-0.009782553209387257
2021-12-31 00:00:00+00:00,0.001944670208371413
2022-01-31 00:00:00+00:00,-0.0006178881395382252
2022-02-28 00:00:00+00:00,0.004771925998314108
2022-03-31 00:00:00+00:00,0.007640457284789903
2022-04-30 00:00:00+00:00,0.000924546698999773
2022-05-31 00:00:00+00:00,-0.0007056010164702142
2022-06-30 00:00:00+00:00,-0.018836417155858376
2022-07-31 00:00:00+00:00,-0.001288697412906048
2022-08-31 00:00:00+00:00,7.856191983446337e-05
2022-09-30 00:00:00+00:00,-0.02215755404916442
2022-10-31 00:00:00+00:00,0.016333305149802912
2022-11-30 00:00:00+00:00,-0.0031008424014201674
2022-12-31 00:00:00+00:00,-0.008501039379416486
2023-01-31 00:00:00+00:00,0.01327057792974129
2023-02-28 00:00:00+00:00,-0.009502293033574194
2023-03-31 00:00:00+00:00,-0.004520602989567801
2023-04-30 00:00:00+00:00,-0.011043034332176238
2023-05-31 00:00:00+00:00,0.0006638771266818111
2023-06-30 00:00:00+00:00,0.0019768455078292835
2023-07-31 00:00:00+00:00,-0.008156489235376263
2023-08-31 00:00:00+00:00,-0.005519593664715883
2023-09-30 00:00:00+00:00,0.010315630654499586
2023-10-31 00:00:00+00:00,-0.01205139076568229
2023-11-30 00:00:00+00:00,0.002486813632450513
2023-12-31 00:00:00+00:00,-0.00741989435076118
2024-01-31 00:00:00+00:00,0.0006046614953119089
2024-02-29 00:00:00+00:00,0.00616541718174668
2024-03-31 00:00:00+00:00,0.01181862708470427
2024-04-30 00:00:00+00:00,0.0029280780419917996
2024-05-31 00:00:00+00:00,0.001673423648319794
2024-06-30 00:00:00+00:00,-0.0027333867992054284
2024-07-31 00:00:00+00:00,-0.0151205776422485
2024-08-31 00:00:00+00:00,-0.001935651213452183
2024-09-30 00:00:00+00:00,0.004094017701734121
2024-10-31 00:00:00+00:00,-0.007233519852782422
2024-11-30 00:00:00+00:00,0.005541394417093448
2024-12-31 00:00:00+00:00,-0.0014568258029138414
2025-01-31 00:00:00+00:00,0.0013086424238395455
2025-02-28 00:00:00+00:00,-0.003198168738755891
2025-03-31 00:00:00+00:00,-0.0010726323212727484
2025-04-30 00:00:00+00:00,-0.013536481415595936
2025-05-31 00:00:00+00:00,0.0004072952984714995
2025-06-30 00:00:00+00:00,-0.010820353886169753
2025-07-31 00:00:00+00:00,0.013159024478172299
2025-08-31 00:00:00+00:00,-0.011198806373433623
2025-09-30 00:00:00+00:00,-0.0020328735032877354
2025-10-31 00:00:00+00:00,0.00696370626890741
2025-11-30 00:00:00+00:00,-0.0012252306314189942
2025-12-31 00:00:00+00:00,-0.00633789853923894
2026-01-31 00:00:00+00:00,-0.009328335515246589
2026-02-28 00:00:00+00:00,0.006764523044989534
2026-03-31 00:00:00+00:00,0.009583719780930311
2026-04-30 00:00:00+00:00,-0.006760812715363773
2026-05-31 00:00:00+00:00,0.0033857224691584697
2026-06-30 00:00:00+00:00,0.010181377641107048
2026-07-31 00:00:00+00:00,-0.004861847411716802
2026-08-31 00:00:00+00:00,-0.004120194574876668
2026-09-30 00:00:00+00:00,0.0034858945791884643
